retained,created,firstorder,lastorder,esent,eopenrate,eclickrate,avgorder,ordfreq,paperless,refill,doorstep,favday,city,eopen,tenure,recency
1,2012-08-09,2012-09-30,2012-09-30,40,27.5,2.5,79.93,0.0,1,0,0,Thursday,MAA,11,0.14246575342465753,6.1726027397260275
0,2010-01-11,2011-05-16,2014-01-13,37,18.91891892,8.108108108,71.35,0.115107914,1,0,0,Tuesday,BOM,8,4.008219178082192,4.884931506849315
1,2013-08-06,2013-09-06,2013-09-09,43,11.62790698,4.651162791,52.66,0.032608696,1,0,0,Thursday,BOM,6,0.09315068493150686,5.23013698630137
1,2013-01-29,2013-04-21,2013-04-21,42,33.33333333,0.0,91.86,0.0,0,0,0,Monday,DEL,14,0.22465753424657534,5.616438356164384
1,2009-11-19,2011-11-14,2012-07-06,45,8.888888889,2.222222222,36.13,0.009708738,0,0,0,Monday,DEL,5,2.6301369863013697,6.4082191780821915
1,2013-05-26,2013-05-26,2013-05-26,45,0.0,0.0,113.96,0.0,1,0,0,Wednesday,BOM,0,0.0,5.52054794520548
1,2012-12-26,2013-08-01,2013-08-01,43,11.62790698,0.0,125.45,0.0,0,0,0,Saturday,MAA,6,0.5972602739726027,5.336986301369863
0,2011-12-23,2011-12-25,2013-12-11,0,0.0,0.0,57.27,0.023255814,0,0,0,Wednesday,DEL,0,1.9698630136986301,4.975342465753425
1,2013-02-23,2013-09-03,2013-09-03,45,2.222222222,0.0,51.43,0.0,0,0,0,Tuesday,MAA,1,0.5260273972602739,5.2465753424657535
1,2012-01-08,2012-01-08,2014-01-13,57,5.263157895,1.754385965,94.29,0.066037736,0,0,0,Monday,DEL,4,2.0164383561643837,4.884931506849315
1,2011-05-23,2012-06-15,2014-01-20,59,10.16949153,1.694915254,23.86,0.054794521,1,0,0,Tuesday,BOM,7,2.665753424657534,4.865753424657535
1,2012-06-12,2012-06-12,2012-06-12,39,2.564102564,0.0,79.34,0.0,0,0,0,Saturday,MAA,1,0.0,6.473972602739726
1,2011-02-11,2011-03-11,2013-12-26,56,3.571428571,1.785714286,69.41,0.039540816,1,0,0,Friday,DEL,2,2.873972602739726,4.934246575342466
1,2013-04-30,2013-04-30,2013-04-30,45,0.0,0.0,53.96,0.0,0,0,0,Wednesday,BOM,0,0.0,5.5917808219178085
1,2013-05-27,2013-05-29,2013-11-06,45,0.0,0.0,61.15,0.153846154,1,0,0,Thursday,BOM,0,0.4465753424657534,5.071232876712329
1,2013-02-04,2013-02-04,2013-02-09,37,40.54054054,35.13513514,19.68,0.065359477,0,0,0,Tuesday,DEL,15,0.0136986301369863,5.810958904109589
1,2013-06-22,2013-06-24,2013-06-24,44,9.090909091,9.090909091,111.57,0.0,1,0,0,Tuesday,MAA,5,0.005479452054794521,5.441095890410959
1,2012-10-20,2012-12-18,2012-12-18,45,4.444444444,2.222222222,73.05,0.0,0,0,0,Wednesday,MAA,2,0.16164383561643836,5.956164383561644
1,2011-07-07,2013-02-06,2013-09-17,45,13.33333333,8.888888889,124.53,0.037383177999999996,0,0,0,Monday,BOM,6,2.2,5.208219178082191
0,2012-11-12,2013-12-01,2013-12-01,0,0.0,0.0,99.56,0.0,1,0,0,Tuesday,BLR,0,1.0520547945205478,5.002739726027397
1,2013-06-24,2013-06-24,2013-06-24,44,18.18181818,0.0,140.67,0.0,1,0,0,Saturday,BLR,8,0.0,5.441095890410959
1,2013-05-27,2013-07-07,2013-10-20,47,17.0212766,4.255319149,40.75,0.038095238,1,0,0,Monday,DEL,9,0.4,5.117808219178082
1,2012-07-24,2012-07-30,2012-09-10,22,18.18181818,0.0,139.78,0.070422535,0,0,0,Thursday,MAA,4,0.13150684931506848,6.227397260273973
1,2012-04-25,2012-04-25,2013-04-09,41,31.70731707,4.87804878,111.36,0.014084507,0,0,0,Thursday,DEL,13,0.9561643835616438,5.64931506849315
1,2013-01-06,2013-12-27,2014-10-01,43,46.51162791,11.62790698,74.75,0.214285714,1,0,0,Monday,BOM,21,1.7342465753424658,4.16986301369863
1,2011-09-24,2012-04-15,2013-08-18,41,36.58536585,2.43902439,58.91,0.008163265,1,0,0,Monday,DEL,15,1.9013698630136986,5.2904109589041095
1,2013-03-23,2013-03-28,2013-03-28,45,0.0,0.0,41.19,0.0,0,0,0,Friday,BOM,0,0.0136986301369863,5.682191780821918
0,2012-06-17,2012-06-17,2013-05-06,0,0.0,0.0,70.48,0.028328612000000003,1,0,0,Thursday,MAA,0,0.8849315068493151,5.575342465753424
0,2013-03-18,2013-03-18,2013-03-18,0,0.0,0.0,64.75,0.0,0,0,0,Friday,BOM,0,0.0,5.7095890410958905
0,2013-01-28,2013-01-28,2013-04-04,0,0.0,0.0,207.2,0.13636363599999998,0,0,0,Saturday,MAA,0,0.18082191780821918,5.663013698630137
0,2012-05-03,2012-05-03,2014-07-01,11,36.36363636,0.0,54.51,0.08469539400000001,1,0,1,Wednesday,BOM,4,2.1616438356164385,4.421917808219178
0,2013-05-18,2013-08-27,2014-03-01,3,0.0,0.0,98.17,0.015503876000000002,1,0,0,Wednesday,DEL,0,0.7863013698630137,4.756164383561644
1,2011-08-19,2011-08-22,2013-05-11,42,30.95238095,9.523809523999999,64.08,0.0062034740000000005,1,0,0,Monday,BOM,13,1.7287671232876711,5.561643835616438
0,2013-04-06,2013-06-13,2013-06-13,0,0.0,0.0,88.36,0.0,1,0,0,Friday,MAA,0,0.1863013698630137,5.471232876712329
1,2011-08-06,2011-08-06,2013-09-15,47,4.255319149,2.127659574,63.87,0.03253012,0,0,0,Thursday,BOM,3,2.1123287671232878,5.213698630136986
1,2013-06-29,2013-06-29,2013-06-29,46,6.52173913,2.173913043,89.96,0.0,1,0,0,Saturday,MAA,3,0.0,5.427397260273972
1,2010-10-20,2010-11-17,2013-12-06,43,53.48837209,0.0,102.47,0.040511727000000004,1,0,0,Thursday,DEL,23,3.1315068493150684,4.989041095890411
1,2012-03-22,2012-03-22,2012-05-21,45,8.888888889,2.222222222,118.34,0.05,1,0,0,Friday,DEL,5,0.1643835616438356,6.534246575342466
1,2012-12-12,2013-05-19,2014-05-01,46,78.26086957,8.695652174,52.11,0.012987013,0,1,0,Monday,MAA,37,1.3835616438356164,4.589041095890411
1,2010-07-14,2013-06-19,2013-06-19,44,2.272727273,0.0,201.39,0.0,0,0,0,Friday,DEL,2,2.9342465753424656,5.454794520547945
0,2013-04-29,2013-06-13,2013-07-11,32,18.75,6.25,58.72,0.020408163,0,0,0,Friday,MAA,6,0.2,5.394520547945206
1,2010-08-29,2010-09-13,2013-11-24,40,52.5,5.0,82.89,0.059931507,1,0,0,Friday,DEL,21,3.241095890410959,5.021917808219178
1,2012-08-28,2012-10-09,2013-04-04,44,25.0,0.0,182.94,0.019417476,1,0,0,Thursday,MAA,11,0.6,5.663013698630137
1,2010-11-22,2011-02-16,2012-09-15,46,21.73913043,0.0,42.38,0.01559792,0,0,0,Friday,BOM,10,1.8164383561643835,6.213698630136986
1,2013-03-02,2013-05-02,2013-10-03,40,42.5,5.0,44.16,0.060606060999999996,0,0,0,Thursday,BOM,17,0.589041095890411,5.164383561643835
1,2012-08-28,2012-08-28,2012-08-28,30,43.33333333,0.0,31.4,0.0,0,0,0,Sunday,MAA,13,0.0,6.263013698630137
1,2012-09-17,2013-02-21,2014-01-15,53,26.41509434,15.09433962,78.66,0.024390244,0,0,0,Monday,BOM,15,1.3287671232876712,4.879452054794521
1,2011-09-24,2011-10-10,2013-10-11,54,5.555555556,3.7037037039999996,53.15,0.010498688,1,0,0,Monday,DEL,4,2.0493150684931507,5.142465753424657
1,2013-04-03,2013-04-03,2013-04-03,45,0.0,0.0,116.43,0.0,1,0,0,Tuesday,DEL,0,0.0,5.6657534246575345
1,2013-04-23,2013-04-23,2013-04-23,45,0.0,0.0,24.82,0.0,0,0,0,Thursday,DEL,0,0.0,5.610958904109589
1,2012-11-28,2013-02-22,2013-05-15,44,6.818181817999999,2.272727273,50.46,0.024390244,0,0,0,Saturday,MAA,3,0.4602739726027397,5.550684931506849
1,2012-09-16,2013-02-05,2013-02-05,35,71.42857143,42.85714286,23.33,0.0,0,0,0,Friday,BOM,26,0.38904109589041097,5.821917808219178
1,2011-01-20,2011-03-21,2013-07-28,48,4.166666667,0.0,46.35,0.01744186,0,0,0,Monday,BOM,3,2.5205479452054793,5.347945205479452
1,2011-06-13,2011-06-13,2014-05-01,55,25.45454545,16.36363636,80.94,0.040554963,0,0,0,Friday,BOM,14,2.884931506849315,4.589041095890411
1,2013-01-02,2013-01-03,2013-04-07,46,8.695652174,4.347826087,63.94,0.032,0,0,0,Saturday,MAA,5,0.2602739726027397,5.654794520547945
1,2010-11-12,2011-02-14,2013-05-11,52,1.9230769230000002,1.9230769230000002,94.55,0.040201005,0,0,0,Monday,BOM,1,2.495890410958904,5.561643835616438
0,2012-08-28,2012-09-13,2012-10-22,0,0.0,0.0,59.69,0.102564103,0,0,0,Sunday,MAA,0,0.1506849315068493,6.112328767123287
1,2013-06-24,2013-06-24,2013-06-24,45,4.444444444,0.0,148.95,0.0,1,0,0,Tuesday,BOM,2,0.0,5.441095890410959
1,2013-03-26,2013-03-29,2013-11-07,31,90.32258065,0.0,55.74,0.019230768999999998,0,0,0,Wednesday,DEL,29,0.6191780821917808,5.068493150684931
1,2010-08-23,2011-05-14,2013-05-05,46,19.56521739,8.695652174,35.77,0.006925208,0,0,0,Tuesday,BOM,9,2.7013698630136984,5.578082191780822
1,2012-10-25,2012-10-25,2013-08-25,44,15.90909091,2.272727273,88.35,0.009868421,1,0,0,Monday,BOM,8,0.8328767123287671,5.271232876712329
0,2010-04-29,2010-04-29,2010-04-29,0,0.0,0.0,25.57,0.0,0,0,0,Friday,DEL,0,0.0,8.597260273972603
0,2013-02-24,2013-10-03,2013-10-03,0,0.0,0.0,107.35,0.0,1,0,0,Tuesday,BOM,0,0.6054794520547945,5.164383561643835
0,2013-01-29,2013-04-02,2013-05-14,0,0.0,0.0,54.77,0.03030303,1,0,0,Monday,DEL,0,0.2876712328767123,5.553424657534246
1,2012-08-28,2012-09-08,2013-07-07,38,78.94736842,5.263157895,62.7,0.054216867,1,0,0,Tuesday,MAA,30,0.8575342465753425,5.405479452054794
0,2011-08-07,2011-12-07,2013-05-28,0,0.0,0.0,71.78,0.032069971,1,0,0,Wednesday,BOM,0,1.8082191780821917,5.515068493150685
1,2013-05-26,2013-06-10,2013-06-10,33,33.33333333,3.03030303,45.5,0.0,1,0,0,Saturday,MAA,11,0.0410958904109589,5.47945205479452
1,2011-05-23,2011-05-23,2014-01-16,54,20.37037037,3.7037037039999996,88.02,0.16099071199999998,0,0,0,Tuesday,DEL,11,2.654794520547945,4.876712328767123
1,2011-07-02,2011-12-28,2014-01-19,54,62.96296296,9.259259259,110.76,0.055776892,1,1,1,Monday,DEL,34,2.5534246575342467,4.868493150684931
1,2011-09-05,2011-11-05,2013-02-26,41,19.51219512,2.43902439,42.04,0.01674277,0,0,0,Friday,BOM,8,1.4794520547945205,5.764383561643836
1,2012-09-09,2013-10-03,2013-10-03,45,0.0,0.0,41.75,0.0,1,0,0,Wednesday,MAA,0,1.0657534246575342,5.164383561643835
1,2009-07-20,2009-10-11,2014-01-16,59,28.81355932,1.694915254,85.98,0.07526178,1,0,0,Wednesday,DEL,17,4.495890410958904,4.876712328767123
0,2013-05-01,2013-05-01,2013-05-01,11,9.090909091,0.0,55.3,0.0,0,0,0,Monday,BOM,2,0.0,5.589041095890411
1,2012-06-16,2012-06-16,2013-12-17,54,5.555555556,5.555555556,60.38,0.030965392,0,0,0,Thursday,DEL,4,1.5041095890410958,4.958904109589041
1,2011-12-21,2011-12-21,2014-11-01,48,10.41666667,10.41666667,104.56,0.006648935999999999,0,0,0,Tuesday,DEL,6,2.8657534246575342,4.0849315068493155
1,2011-10-27,2012-10-15,2014-06-01,49,69.38775509999999,20.40816327,127.5,0.026785714,1,1,0,Tuesday,BOM,34,2.5972602739726027,4.504109589041096
1,2010-08-19,2011-12-02,2013-03-12,50,2.0,2.0,50.27,0.037073171,1,0,0,Wednesday,DEL,1,2.5643835616438357,5.726027397260274
0,2013-05-11,2013-06-11,2014-01-15,12,16.66666667,0.0,151.78,0.14285714300000002,1,0,0,Tuesday,DEL,3,0.6821917808219178,4.879452054794521
0,2013-04-20,2013-04-24,2013-05-21,31,16.12903226,6.451612902999999,47.54,0.074074074,0,0,0,Wednesday,BOM,6,0.08493150684931507,5.534246575342466
0,2011-03-21,2011-04-24,2011-04-24,0,0.0,0.0,84.12,0.0,0,0,0,Wednesday,BOM,0,0.09315068493150686,7.610958904109589
1,2012-04-22,2012-04-22,2013-12-29,56,12.5,1.785714286,57.58,0.019480518999999998,0,0,0,Monday,BOM,7,1.6876712328767123,4.926027397260274
1,2013-01-30,2013-09-15,2013-09-15,35,5.714285714,2.857142857,40.02,0.0,0,0,0,Monday,DEL,2,0.6246575342465753,5.213698630136986
1,2013-02-18,2013-02-21,2013-08-03,45,0.0,0.0,56.0,0.133333333,0,0,0,Saturday,MAA,0,0.4547945205479452,5.331506849315068
1,2012-10-10,2012-10-10,2013-07-08,48,4.166666667,0.0,102.41,0.029900332,0,0,0,Friday,DEL,3,0.7424657534246575,5.402739726027397
1,2012-12-20,2013-03-16,2013-11-18,48,27.08333333,2.083333333,53.22,0.04048583,1,0,0,Thursday,DEL,13,0.9123287671232877,5.038356164383561
0,2012-09-09,2013-10-06,2013-10-06,22,68.18181818,4.545454545,42.6,0.0,1,0,0,Tuesday,MAA,15,1.073972602739726,5.156164383561644
1,2010-02-09,2012-03-04,2013-03-25,44,15.90909091,0.0,89.73,0.075842697,0,0,0,Tuesday,BOM,8,3.1232876712328768,5.69041095890411
1,2013-02-05,2013-02-05,2013-09-05,45,2.222222222,0.0,41.63,0.28571428600000004,1,0,0,Wednesday,DEL,1,0.5808219178082191,5.241095890410959
0,2010-07-10,2011-11-09,2014-01-01,29,27.586206899999997,3.448275862,96.97,0.015421115,0,0,0,Monday,DEL,9,3.4821917808219176,4.917808219178082
0,2011-08-18,2011-08-22,2013-03-11,0,0.0,0.0,66.35,0.028606965,1,0,0,Monday,BOM,0,1.5643835616438355,5.728767123287671
1,2013-06-20,2013-06-20,2013-06-20,45,0.0,0.0,101.48,0.0,1,0,0,Saturday,MAA,0,0.0,5.4520547945205475
1,2011-03-02,2011-07-03,2012-02-11,29,100.0,48.27586207,61.03,0.014851485,0,0,0,Friday,DEL,29,0.947945205479452,6.808219178082192
1,2013-02-02,2013-02-14,2013-04-28,44,18.18181818,0.0,55.54,0.095890411,1,0,0,Monday,BOM,8,0.2328767123287671,5.597260273972603
1,2012-08-28,2012-10-10,2013-07-14,47,17.0212766,6.382978723,55.0,0.014440433,0,0,0,Tuesday,BLR,9,0.8767123287671232,5.3863013698630136
1,2013-05-26,2013-05-28,2013-08-08,41,24.390243899999998,7.3170731710000005,68.48,0.027777778,1,0,0,Saturday,BLR,10,0.20273972602739726,5.317808219178082
0,2013-05-15,2013-07-21,2013-07-21,3,66.66666667,0.0,139.74,0.0,0,0,0,Monday,DEL,3,0.18356164383561643,5.367123287671233
1,2012-06-26,2012-06-27,2012-08-22,40,15.0,2.5,47.42,0.053571429000000004,0,0,0,Monday,BOM,6,0.15616438356164383,6.279452054794521
1,2010-08-30,2012-05-09,2013-10-12,40,70.0,7.5,194.29,0.039045553,0,0,0,Friday,BOM,28,3.1205479452054794,5.13972602739726
1,2012-08-28,2012-08-28,2013-06-17,36,0.0,0.0,77.65,0.0068259390000000005,0,0,0,Sunday,MAA,0,0.8027397260273973,5.46027397260274
0,2011-01-29,2011-01-29,2013-11-12,0,0.0,0.0,84.14,0.00286533,0,0,0,Tuesday,BOM,0,2.789041095890411,5.054794520547945
1,2012-01-14,2012-01-16,2014-01-19,58,75.86206897,29.31034483,92.76,0.070844687,1,1,0,Monday,DEL,45,2.0164383561643837,4.868493150684931
0,2010-08-15,2011-11-30,2012-08-21,0,0.0,0.0,251.67,0.01509434,0,0,0,Wednesday,DEL,0,2.0191780821917806,6.282191780821917
1,2013-03-06,2013-06-17,2013-06-17,30,93.33333333,0.0,89.32,0.0,1,0,0,Wednesday,MAA,28,0.2821917808219178,5.46027397260274
1,2013-03-06,2013-06-18,2013-06-18,44,4.545454545,0.0,85.12,0.0,1,0,0,Saturday,MAA,2,0.28493150684931506,5.457534246575342
1,2012-08-28,2013-05-13,2013-05-13,44,6.818181817999999,4.545454545,30.86,0.0,0,0,0,Thursday,MAA,3,0.7068493150684931,5.556164383561644
1,2013-01-06,2013-05-06,2013-05-06,45,0.0,0.0,84.32,0.0,1,0,0,Tuesday,BOM,0,0.3287671232876712,5.575342465753424
1,2012-09-24,2013-09-12,2014-06-01,56,51.78571429,14.28571429,219.8,0.107142857,0,0,1,Tuesday,MAA,30,1.6849315068493151,4.504109589041096
1,2013-04-27,2013-05-21,2013-05-21,45,4.444444444,4.444444444,79.98,0.0,0,0,0,Tuesday,BLR,2,0.06575342465753424,5.534246575342466
1,2012-07-29,2013-03-03,2013-04-06,38,55.26315789,10.52631579,53.15,0.11827957,1,0,0,Wednesday,BOM,21,0.6876712328767123,5.657534246575342
0,2012-06-05,2012-06-05,2013-12-16,3,66.66666667,33.33333333,45.5,0.039049236,1,0,0,Tuesday,BOM,3,1.5315068493150685,4.961643835616439
1,2011-06-28,2011-06-28,2011-06-28,44,4.545454545,0.0,54.26,0.0,0,0,0,Wednesday,DEL,2,0.0,7.432876712328767
1,2013-06-28,2013-06-28,2013-06-28,34,23.52941176,2.9411764710000003,113.66,0.0,1,0,0,Wednesday,MAA,8,0.0,5.4301369863013695
1,2013-02-19,2013-02-19,2013-02-19,45,2.222222222,2.222222222,206.79,0.0,0,0,0,Friday,BOM,1,0.0,5.7835616438356166
1,2012-10-12,2013-11-03,2013-11-03,36,0.0,0.0,46.12,0.0,0,0,0,Sunday,MAA,0,1.0602739726027397,5.079452054794521
1,2011-06-27,2013-08-04,2013-08-26,44,4.545454545,4.545454545,47.78,0.014285714,0,0,0,Tuesday,DEL,2,2.1671232876712327,5.2684931506849315
0,2013-01-07,2013-01-07,2013-01-08,0,0.0,0.0,81.86,0.129032258,1,0,0,Saturday,BLR,0,0.0027397260273972603,5.898630136986301
1,2013-06-13,2013-06-24,2013-06-24,37,59.45945946,10.81081081,132.63,0.0,1,0,0,Wednesday,MAA,23,0.030136986301369864,5.441095890410959
0,2013-01-22,2013-01-22,2013-03-26,0,0.0,0.0,91.09,0.095238095,0,0,0,Wednesday,BOM,0,0.1726027397260274,5.6876712328767125
1,2010-01-10,2011-01-20,2014-01-15,55,9.090909091,5.454545455,83.69,0.041246563,0,0,0,Thursday,BOM,6,4.016438356164383,4.879452054794521
1,2013-06-05,2013-12-05,2014-01-19,61,26.229508199999998,13.114754099999999,82.62,0.146825397,0,1,0,Monday,DEL,17,0.6246575342465753,4.868493150684931
1,2011-03-24,2011-05-29,2013-04-08,46,13.04347826,2.173913043,60.33,0.023809524,0,0,0,Wednesday,BOM,6,2.043835616438356,5.652054794520548
1,2012-01-25,2012-07-23,2012-07-23,45,0.0,0.0,85.78,0.0,0,0,0,Tuesday,DEL,0,0.4931506849315068,6.361643835616438
1,2012-02-13,2012-03-14,2013-08-01,45,0.0,0.0,122.89,0.01,0,0,0,Friday,BOM,0,1.4657534246575343,5.336986301369863
1,2012-09-20,2012-09-20,2013-02-23,22,86.36363636,9.090909091,49.17,0.038461537999999997,1,0,0,Sunday,MAA,19,0.4273972602739726,5.772602739726027
1,2013-02-07,2013-08-07,2013-08-07,35,65.71428571,0.0,55.0,0.0,1,0,0,Tuesday,BOM,23,0.4958904109589041,5.32054794520548
0,2011-05-10,2011-05-10,2013-10-28,0,0.0,0.0,82.82,0.013262599,0,0,0,Monday,DEL,0,2.4712328767123286,5.095890410958904
1,2013-03-06,2013-06-13,2013-06-13,45,0.0,0.0,89.1,0.0,1,0,0,Tuesday,BLR,0,0.27123287671232876,5.471232876712329
1,2013-04-19,2013-04-19,2013-08-09,46,8.695652174,4.347826087,66.15,0.014084507,0,0,0,Monday,BOM,5,0.30684931506849317,5.315068493150685
1,2013-11-02,2013-11-02,2014-01-13,49,6.12244898,0.0,56.9,0.011904762,0,0,0,Monday,DEL,4,0.19726027397260273,4.884931506849315
1,2012-11-09,2012-11-09,2013-01-29,31,90.32258065,0.0,144.35,0.021428571,0,0,0,Wednesday,BOM,29,0.2219178082191781,5.841095890410959
1,2013-04-19,2013-04-22,2013-07-10,44,13.63636364,9.090909091,49.49,0.023809524,0,1,0,Tuesday,BOM,7,0.22465753424657534,5.397260273972603
1,2012-04-01,2013-04-29,2013-07-05,44,11.36363636,4.545454545,55.34,0.25,0,0,0,Wednesday,BOM,5,1.2602739726027397,5.410958904109589
0,2012-04-06,2013-04-15,2013-09-12,0,0.0,0.0,78.03,0.13865546199999998,1,0,0,Tuesday,BOM,0,1.4356164383561645,5.221917808219178
1,2011-08-12,2011-12-12,2014-01-19,51,94.11764706,27.45098039,74.4,0.139141743,1,1,0,Monday,BOM,49,2.441095890410959,4.868493150684931
1,2010-08-19,2010-12-18,2013-04-12,50,12.0,0.0,82.74,0.038817006,0,0,0,Thursday,DEL,6,2.649315068493151,5.641095890410959
1,2013-03-22,2013-03-23,2013-07-10,34,100.0,8.823529412000001,58.27,0.090909091,1,0,0,Tuesday,DEL,34,0.3013698630136986,5.397260273972603
1,2013-10-01,2013-10-01,2013-12-19,49,40.81632653,18.36734694,85.3,0.023323615,1,0,0,Friday,DEL,20,0.21643835616438356,4.953424657534247
0,2013-03-29,2013-05-31,2013-10-10,7,57.14285714,0.0,51.06,0.03030303,0,0,0,Tuesday,DEL,4,0.5342465753424658,5.145205479452055
1,2011-05-21,2011-05-21,2013-11-24,44,38.63636364,6.818181817999999,56.49,0.010893246,0,0,0,Monday,DEL,18,2.515068493150685,5.021917808219178
1,2013-01-27,2013-04-02,2014-05-01,51,27.45098039,1.960784314,97.8,0.023880597000000003,0,0,0,Monday,BOM,14,1.2575342465753425,4.589041095890411
1,2010-03-27,2010-07-29,2012-04-23,41,39.02439024,9.756097561,47.52,0.011041009,0,0,0,Thursday,DEL,16,2.0767123287671234,6.610958904109589
0,2013-03-28,2013-04-29,2013-04-29,2,0.0,0.0,11.62,0.0,0,0,0,Wednesday,BOM,0,0.08767123287671233,5.594520547945206
0,2013-06-27,2013-06-27,2013-06-27,0,0.0,0.0,50.18,0.0,1,0,0,Tuesday,MAA,0,0.0,5.432876712328767
0,2013-06-22,2013-06-23,2013-06-23,10,30.0,10.0,160.03,0.0,1,0,0,Monday,BOM,3,0.0027397260273972603,5.443835616438356
1,2013-05-24,2013-11-09,2013-11-09,27,55.55555556,0.0,40.4,0.0,1,0,0,Thursday,BOM,16,0.46301369863013697,5.063013698630137
1,2012-09-23,2012-09-26,2013-08-07,49,2.040816327,0.0,139.73,0.024561404,1,0,0,Tuesday,DEL,2,0.8712328767123287,5.32054794520548
1,2012-07-26,2012-07-26,2013-12-08,40,32.5,2.5,125.92,0.023560209,0,0,0,Tuesday,BOM,13,1.36986301369863,4.983561643835617
1,2013-10-06,2013-10-06,2013-10-06,45,0.0,0.0,54.33,0.0,1,0,0,Tuesday,BOM,0,0.0,5.156164383561644
1,2011-10-10,2011-10-10,2013-01-09,45,22.22222222,2.222222222,78.51,0.027456647,0,0,0,Monday,DEL,10,1.252054794520548,5.895890410958904
1,2012-01-22,2012-01-23,2012-03-13,36,2.777777778,0.0,145.48,0.14,0,0,0,Tuesday,BOM,2,0.13972602739726028,6.723287671232876
1,2010-06-10,2010-10-25,2014-05-01,42,59.52380952,28.57142857,126.46,0.07619863,1,0,0,Tuesday,DEL,25,3.893150684931507,4.589041095890411
1,2012-08-28,2012-08-28,2013-11-13,52,5.769230769,1.9230769230000002,99.08,0.018099548,0,0,0,Wednesday,MAA,3,1.210958904109589,5.052054794520548
1,2012-08-28,2013-04-28,2013-11-21,52,11.53846154,5.769230769,96.13,0.014492753999999998,0,0,0,Tuesday,MAA,7,1.2328767123287672,5.03013698630137
1,2012-05-16,2012-05-20,2013-10-20,48,2.083333333,0.0,61.37,0.023166022999999997,1,0,0,Monday,DEL,1,1.4301369863013698,5.117808219178082
1,2011-05-14,2011-08-07,2013-01-01,44,11.36363636,2.272727273,28.2,0.003683241,0,0,0,Friday,BOM,5,1.6383561643835616,5.917808219178082
1,2012-04-17,2013-09-12,2013-09-12,48,10.41666667,2.083333333,40.02,0.0,0,1,0,Monday,DEL,6,1.4054794520547946,5.221917808219178
1,2012-06-16,2013-05-27,2013-05-27,43,27.90697674,2.325581395,56.15,0.0,0,0,0,Tuesday,BOM,12,0.9452054794520548,5.517808219178082
1,2013-01-27,2013-01-28,2013-01-28,44,6.818181817999999,0.0,50.07,0.0,0,0,0,Tuesday,BOM,3,0.0027397260273972603,5.843835616438356
1,2013-05-30,2013-06-13,2013-06-13,45,0.0,0.0,24.45,0.0,1,0,0,Friday,MAA,0,0.038356164383561646,5.471232876712329
1,2009-12-07,2010-02-20,2013-12-29,41,65.85365854,17.07317073,75.65,0.047585227,0,0,0,Monday,DEL,28,4.063013698630137,4.926027397260274
1,2010-04-10,2011-03-15,2013-04-18,48,0.0,0.0,46.64,0.026143791,0,0,0,Tuesday,DEL,0,3.0246575342465754,5.624657534246575
1,2012-04-19,2012-04-25,2014-01-13,54,12.96296296,0.0,84.44,0.036624204,0,0,0,Monday,DEL,7,1.736986301369863,4.884931506849315
1,2013-05-20,2013-05-20,2014-06-01,54,5.555555556,1.8518518519999998,155.83,0.038961038999999996,0,0,0,Thursday,DEL,4,1.0328767123287672,4.504109589041096
1,2009-10-15,2010-02-22,2014-01-19,74,39.18918919,5.405405405,72.11,0.077084793,1,1,1,Monday,BLR,30,4.265753424657534,4.868493150684931
1,2013-03-27,2013-03-27,2013-03-27,40,47.5,5.0,51.65,0.0,0,0,0,Thursday,DEL,19,0.0,5.684931506849315
1,2013-10-02,2013-10-02,2013-10-02,45,0.0,0.0,63.69,0.0,0,0,0,Tuesday,BOM,0,0.0,5.167123287671233
1,2013-04-03,2013-04-03,2013-08-13,48,4.166666667,0.0,99.08,0.055555556,0,0,0,Monday,DEL,3,0.36164383561643837,5.304109589041096
1,2011-05-14,2011-05-15,2014-12-01,56,19.64285714,5.3571428569999995,26.81,0.031860226,0,0,0,Tuesday,BOM,11,3.5534246575342467,4.002739726027397
1,2011-07-06,2012-04-06,2013-11-03,47,6.382978723,2.127659574,179.06,0.017857143,1,0,0,Tuesday,DEL,3,2.3315068493150686,5.079452054794521
1,2013-03-05,2013-08-05,2013-08-05,41,7.3170731710000005,0.0,50.63,0.0,0,0,0,Friday,BOM,4,0.4191780821917808,5.326027397260274
1,2012-09-08,2012-10-08,2013-03-25,44,11.36363636,0.0,218.97,0.05286343599999999,0,0,0,Monday,BOM,5,0.5424657534246575,5.69041095890411
1,2013-01-17,2013-06-20,2013-06-20,43,11.62790698,4.651162791,100.0,0.0,0,0,0,Friday,MAA,6,0.42191780821917807,5.4520547945205475
0,2013-02-24,2013-02-25,2013-02-25,0,0.0,0.0,193.72,0.0,0,0,0,Friday,BOM,0,0.0027397260273972603,5.767123287671233
